id,order_id,user_id,product_id,inventory_item_id,status,created_at,shipped_at,delivered_at,returned_at,sale_price
118139,81557,65274,16505,318841,Complete,2022-09-03 02:35:10+00:00,2022-09-04 12:21:42+00:00,2022-09-05 02:27:42+00:00,,31.33
138690,95659,76518,16505,374449,Complete,2024-12-30 01:07:06+00:00,2024-12-31 22:03:34+00:00,2025-01-01 08:58:34+00:00,,31.33
167331,115344,92337,16505,451753,Complete,2023-06-17 00:38:45+00:00,2023-06-19 12:34:14+00:00,2023-06-20 15:39:14+00:00,,31.33
8196,5677,4536,16505,22042,Processing,2025-05-24 21:38:32+00:00,,,,31.33
170186,117320,93902,16505,459497,Processing,2024-11-30 10:51:39+00:00,,,,31.33
31918,22115,17749,16505,86038,Shipped,2023-10-26 04:54:40+00:00,2023-10-26 23:16:10+00:00,,,31.33
97167,67225,53792,16505,262228,Shipped,2025-05-14 21:22:01+00:00,2025-05-12 16:47:59+00:00,,,31.33
110838,76555,61259,16505,299155,Shipped,2025-05-05 11:59:00+00:00,2025-05-07 12:15:53+00:00,,,31.33
172240,118728,95037,11815,465017,Cancelled,2026-01-23 20:21:49+00:00,,,,31.35
30828,21384,17149,11815,83053,Complete,2023-08-13 10:30:52+00:00,2023-08-14 14:51:59+00:00,2023-08-16 09:25:59+00:00,,31.35
81694,56555,45189,11815,220445,Complete,2021-06-19 00:11:58+00:00,2021-06-21 16:31:26+00:00,2021-06-23 20:06:26+00:00,,31.35
56847,39383,31664,11815,153291,Shipped,2024-03-21 10:04:05+00:00,2024-03-19 21:27:00+00:00,,,31.35
92135,63699,50988,11815,248643,Shipped,2025-01-30 17:01:08+00:00,2025-01-31 17:21:18+00:00,,,31.35
90082,62303,49846,29066,243099,Cancelled,2026-02-13 22:28:17+00:00,,,,31.36
124249,85742,68614,29066,335326,Cancelled,2025-04-23 10:54:16+00:00,,,,31.36
2334,1617,1281,29066,6276,Complete,2022-10-29 07:46:28+00:00,2022-10-27 22:52:16+00:00,2022-10-30 07:47:16+00:00,,31.36
26442,18356,14710,29066,71149,Complete,2023-10-21 13:17:33+00:00,2023-10-22 19:13:51+00:00,2023-10-26 08:31:51+00:00,,31.36
45108,31307,25287,29066,121588,Shipped,2025-11-18 12:44:09+00:00,2025-11-20 16:58:44+00:00,,,31.36
106809,73753,58984,29066,288255,Shipped,2026-01-10 19:39:56+00:00,2026-01-11 17:05:39+00:00,,,31.36
161787,111526,89269,29066,436830,Shipped,2025-09-01 20:35:52+00:00,2025-09-01 14:14:54+00:00,,,31.36
176355,121585,97257,29066,476191,Shipped,2026-02-15 02:46:05+00:00,2026-02-14 11:48:56+00:00,,,31.36
49983,34734,28000,10311,134758,Complete,2024-03-05 19:13:54+00:00,2024-03-05 17:23:52+00:00,2024-03-08 12:55:52+00:00,,31.37
111834,77257,61815,10311,301852,Complete,2025-04-11 16:57:13+00:00,2025-04-08 03:31:39+00:00,2025-04-12 21:16:39+00:00,,31.37
106830,73770,58996,10311,288316,Processing,2023-11-14 01:01:44+00:00,,,,31.37
8880,6154,4924,10311,23873,Shipped,2025-10-24 03:15:41+00:00,2025-10-26 11:51:15+00:00,,,31.37
23327,16177,12967,10311,62758,Shipped,2021-10-24 00:08:48+00:00,2021-10-24 10:26:26+00:00,,,31.37
104842,72429,57960,10311,282971,Shipped,2022-11-28 23:33:49+00:00,2022-11-29 21:17:35+00:00,,,31.37
146346,101002,80796,10311,395048,Shipped,2026-01-01 02:08:39+00:00,2025-12-30 09:06:53+00:00,,,31.37
33964,23533,18923,24642,91583,Processing,2025-07-01 00:17:06+00:00,,,,31.4
93517,64662,51754,24642,252343,Processing,2023-09-07 15:53:18+00:00,,,,31.4
53315,36997,29814,24642,143697,Shipped,2023-02-19 16:27:13+00:00,2023-02-20 04:16:36+00:00,,,31.4
64576,44679,35866,24642,174237,Shipped,2026-01-25 08:02:42+00:00,2026-01-25 02:14:39+00:00,,,31.4
86469,59849,47863,24642,233268,Shipped,2025-07-09 20:03:46+00:00,2025-07-12 22:38:39+00:00,,,31.4
83140,57536,45962,15731,224284,Complete,2023-09-24 13:56:48+00:00,2023-09-22 15:35:00+00:00,2023-09-27 13:07:00+00:00,,31.41
156053,107657,86144,15731,421351,Complete,2024-01-30 08:09:27+00:00,2024-01-29 22:56:44+00:00,2024-02-02 05:56:44+00:00,,31.41
161677,111437,89205,253,436534,Complete,2025-01-24 06:54:36+00:00,2025-01-22 05:08:14+00:00,2025-01-26 10:08:14+00:00,,31.41
27153,18849,15105,253,73080,Processing,2026-02-01 09:06:19+00:00,,,,31.41
42017,29165,23482,15731,113255,Processing,2023-06-02 06:02:10+00:00,,,,31.41
86178,59647,47698,15731,232485,Processing,2025-04-22 12:27:50+00:00,,,,31.41
178880,123304,98602,253,483038,Processing,2021-05-12 15:43:09+00:00,,,,31.41
59433,41147,33064,253,160262,Returned,2025-07-23 16:45:59+00:00,2025-07-20 04:03:26+00:00,2025-07-24 07:03:26+00:00,2025-07-25 21:24:26+00:00,31.41
79803,55249,44166,15731,215307,Shipped,2019-11-22 19:35:02+00:00,2019-11-21 02:57:10+00:00,,,31.41
95398,65988,52808,253,257413,Shipped,2024-09-28 06:49:20+00:00,2024-09-27 12:34:55+00:00,,,31.41
96242,66595,53272,15731,259735,Shipped,2024-05-17 11:49:51+00:00,2024-05-19 10:22:32+00:00,,,31.41
176431,121634,97296,15731,476394,Shipped,2024-11-09 15:41:38+00:00,2024-11-10 13:56:01+00:00,,,31.41
24187,16781,13438,3821,65073,Cancelled,2022-04-13 09:42:45+00:00,,,,31.42
15778,10993,8793,3821,42394,Complete,2023-06-27 22:43:53+00:00,2023-06-29 20:25:10+00:00,2023-07-02 21:07:10+00:00,,31.42
125007,86239,69023,3821,337404,Complete,2025-11-04 04:00:57+00:00,2025-10-31 20:03:25+00:00,2025-11-02 07:11:25+00:00,,31.42
168956,116449,93219,3821,456178,Complete,2022-03-13 13:39:11+00:00,2022-03-15 20:23:49+00:00,2022-03-17 18:19:49+00:00,,31.42
92332,63840,51102,3821,249164,Processing,2026-02-12 22:23:53+00:00,,,,31.42
118634,81890,65539,3821,320155,Processing,2022-10-10 11:27:23+00:00,,,,31.42
75298,52100,41703,3821,203131,Shipped,2021-11-13 08:35:09+00:00,2021-11-13 13:53:17+00:00,,,31.42
58131,40263,32366,21419,156746,Cancelled,2024-05-18 21:52:43+00:00,,,,31.43
44934,31183,25183,21419,121134,Complete,2025-09-25 23:06:52+00:00,2025-09-24 08:55:04+00:00,2025-09-27 04:53:04+00:00,,31.43
97977,67775,54254,12008,264395,Complete,2021-10-31 10:24:11+00:00,2021-11-01 08:22:04+00:00,2021-11-02 14:38:04+00:00,,31.43
116144,80188,64169,12008,313466,Complete,2025-06-08 18:11:08+00:00,2025-06-07 22:31:15+00:00,2025-06-12 01:06:15+00:00,,31.43
123292,85048,68035,12008,332757,Complete,2024-02-17 05:55:20+00:00,2024-02-18 15:37:34+00:00,2024-02-20 09:45:34+00:00,,31.43
152640,105330,84241,12008,412108,Complete,2022-07-31 08:42:21+00:00,2022-08-01 04:49:26+00:00,2022-08-04 06:17:26+00:00,,31.43
172612,118990,95239,21419,465996,Complete,2025-12-16 20:34:51+00:00,2025-12-13 12:35:16+00:00,2025-12-15 15:09:16+00:00,,31.43
10063,6995,5599,12008,27072,Processing,2024-01-14 21:59:57+00:00,,,,31.43
20488,14230,11422,12008,55137,Shipped,2025-01-08 11:31:21+00:00,2025-01-10 00:16:12+00:00,,,31.43
41601,28878,23247,21419,112148,Shipped,2020-02-12 01:20:55+00:00,2020-02-11 02:08:12+00:00,,,31.43
111089,76728,61384,21419,299841,Shipped,2022-04-10 19:08:31+00:00,2022-04-09 22:24:50+00:00,,,31.43
76748,53093,42495,12313,207020,Cancelled,2025-10-27 04:05:29+00:00,,,,31.45
135486,93465,74801,12313,365767,Cancelled,2026-02-06 10:15:30+00:00,,,,31.45
58269,40357,32437,12489,157123,Complete,2019-07-18 09:00:09+00:00,2019-07-20 21:22:33+00:00,2019-07-24 03:36:33+00:00,,31.45
59206,40995,32942,12489,159657,Complete,2022-10-16 07:22:08+00:00,2022-10-13 12:24:27+00:00,2022-10-13 16:23:27+00:00,,31.45
60462,41865,33634,12313,163042,Complete,2025-11-30 03:59:20+00:00,2025-11-30 21:29:17+00:00,2025-12-02 16:48:17+00:00,,31.45
77699,53790,43026,12489,209588,Complete,2024-11-01 01:59:36+00:00,2024-11-03 14:50:29+00:00,2024-11-05 15:53:29+00:00,,31.45
106102,73275,58613,12313,286352,Complete,2023-11-14 09:52:15+00:00,2023-11-14 17:45:02+00:00,2023-11-15 14:51:02+00:00,,31.45
114832,79279,63439,12489,309844,Processing,2026-02-17 11:28:27+00:00,,,,31.45
33393,23143,18617,12313,90020,Returned,2025-10-25 19:30:42+00:00,2025-10-28 15:06:00+00:00,2025-10-29 06:43:00+00:00,2025-10-29 15:56:00+00:00,31.45
107335,74114,59285,12489,289662,Returned,2023-04-07 05:50:08+00:00,2023-04-08 02:00:58+00:00,2023-04-10 12:51:58+00:00,2023-04-12 18:41:58+00:00,31.45
83786,57981,46308,12313,226008,Shipped,2026-02-02 03:38:27+00:00,2026-02-03 08:15:51+00:00,,,31.45
103453,71490,57236,12313,279249,Shipped,2024-08-04 00:08:24+00:00,2024-08-06 13:48:01+00:00,,,31.45
20373,14149,11368,23241,54820,Cancelled,2025-01-07 11:21:15+00:00,,,,31.49
39624,27518,22104,18987,106842,Cancelled,2023-12-01 08:04:04+00:00,,,,31.49
75850,52481,42019,23241,204605,Cancelled,2025-12-27 21:04:56+00:00,,,,31.49
84822,58712,46911,20809,228814,Cancelled,2020-12-26 11:23:58+00:00,,,,31.49
94979,65685,52577,23241,256279,Cancelled,2024-07-05 12:25:16+00:00,,,,31.49
106112,73282,58617,23241,286376,Cancelled,2020-05-24 04:48:34+00:00,,,,31.49
170001,117198,93807,23241,458995,Cancelled,2025-04-07 10:02:35+00:00,,,,31.49
13941,9696,7753,22996,37439,Complete,2025-05-01 19:23:22+00:00,2025-05-01 04:02:14+00:00,2025-05-03 01:35:14+00:00,,31.49
62425,43183,34696,20809,168365,Complete,2019-07-27 16:33:09+00:00,2019-07-26 06:53:18+00:00,2019-07-29 01:57:18+00:00,,31.49
95964,66393,53103,23241,258974,Complete,2025-07-23 08:49:58+00:00,2025-07-24 20:59:58+00:00,2025-07-27 02:36:58+00:00,,31.49
119566,82498,66026,23241,322679,Complete,2025-08-08 01:44:55+00:00,2025-08-06 20:04:29+00:00,2025-08-10 16:57:29+00:00,,31.49
129521,89346,71467,23241,349650,Complete,2026-01-22 04:35:04+00:00,2026-01-22 02:24:30+00:00,2026-01-25 13:25:30+00:00,,31.49
147358,101688,81351,22996,397773,Complete,2022-03-04 02:57:09+00:00,2022-03-05 00:38:50+00:00,2022-03-06 18:41:50+00:00,,31.49
159473,109967,87990,23241,430560,Complete,2025-08-22 21:52:06+00:00,2025-08-24 09:08:37+00:00,2025-08-26 14:06:37+00:00,,31.49
171486,118214,94625,22996,463000,Complete,2026-02-13 07:06:34+00:00,2026-02-15 09:37:07+00:00,2026-02-16 20:42:07+00:00,,31.49
64944,44924,36078,20809,175232,Processing,2025-02-15 09:52:01+00:00,,,,31.49
80468,55704,44544,18987,217108,Processing,2025-10-05 04:52:28+00:00,,,,31.49
86274,59715,47755,18987,232739,Processing,2025-05-15 03:01:23+00:00,,,,31.49
86480,59855,47869,18987,233299,Processing,2024-12-25 03:36:39+00:00,,,,31.49
126916,87537,70058,23241,342573,Processing,2025-06-24 11:40:10+00:00,,,,31.49
137952,95160,76130,23241,372427,Processing,2025-02-14 04:06:46+00:00,,,,31.49
71357,49344,39545,20809,192465,Returned,2025-10-09 13:47:00+00:00,2025-10-12 12:04:13+00:00,2025-10-12 23:36:13+00:00,2025-10-15 08:59:13+00:00,31.49
119093,82181,65776,22996,321387,Returned,2023-06-06 19:52:44+00:00,2023-06-06 00:19:59+00:00,2023-06-09 04:27:59+00:00,2023-06-10 23:48:59+00:00,31.49
6472,4485,3566,20809,17384,Shipped,2025-12-26 20:59:13+00:00,2025-12-27 08:52:13+00:00,,,31.49
49875,34666,27952,22996,134468,Shipped,2025-03-30 17:41:14+00:00,2025-04-01 21:16:35+00:00,,,31.49
86434,59822,47842,22996,233177,Shipped,2025-06-19 14:15:16+00:00,2025-06-17 20:11:18+00:00,,,31.49
132017,91041,72815,18987,356394,Shipped,2025-01-13 18:24:19+00:00,2025-01-14 06:01:12+00:00,,,31.49
144442,99712,79748,23241,389942,Shipped,2023-10-24 20:01:26+00:00,2023-10-25 03:23:01+00:00,,,31.49
146217,100912,80733,22996,394703,Shipped,2022-07-04 08:53:59+00:00,2022-07-03 10:09:29+00:00,,,31.49
175518,121027,96855,20809,473898,Shipped,2025-12-19 21:42:36+00:00,2025-12-21 11:56:29+00:00,,,31.49
7275,5047,4017,9732,19545,Cancelled,2025-10-21 15:44:20+00:00,,,,31.5
9946,6915,5532,14710,26755,Cancelled,2025-08-21 15:35:39+00:00,,,,31.5
54448,37755,30418,23368,146828,Cancelled,2024-03-26 11:12:51+00:00,,,,31.5
56985,39483,31755,21849,153665,Cancelled,2025-04-24 15:23:09+00:00,,,,31.5
73371,50750,40655,9732,197894,Cancelled,2026-02-04 16:18:06+00:00,,,,31.5
82070,56792,45381,21849,221439,Cancelled,2022-08-25 02:00:16+00:00,,,,31.5
118041,81488,65221,26014,318577,Cancelled,2022-04-06 21:42:14+00:00,,,,31.5
118082,81517,65247,26245,318690,Cancelled,2020-07-28 06:53:17+00:00,,,,31.5
125925,86861,69525,23047,339904,Cancelled,2022-06-06 21:25:42+00:00,,,,31.5
131155,90455,72343,19707,354058,Cancelled,2024-03-02 15:07:41+00:00,,,,31.5
145521,100440,80334,14807,392852,Cancelled,2025-10-29 02:00:20+00:00,,,,31.5
150155,103598,82894,13274,405344,Cancelled,2025-10-06 09:10:18+00:00,,,,31.5
150262,103671,82955,25712,405637,Cancelled,2025-02-14 14:03:10+00:00,,,,31.5
155335,107158,85740,25840,419390,Cancelled,2025-05-25 19:28:32+00:00,,,,31.5
177025,122036,97615,9732,477983,Cancelled,2025-11-26 08:15:37+00:00,,,,31.5
177083,122076,97649,23047,478139,Cancelled,2025-05-05 17:49:00+00:00,,,,31.5
1926,1343,1083,19707,5204,Complete,2025-11-08 10:34:24+00:00,2025-11-08 08:30:31+00:00,2025-11-11 17:16:31+00:00,,31.5
2129,1475,1186,14807,5725,Complete,2025-07-11 18:37:29+00:00,2025-07-11 15:10:15+00:00,2025-07-15 17:14:15+00:00,,31.5
7085,4911,3904,26014,19046,Complete,2025-10-31 21:24:26+00:00,2025-11-02 18:17:43+00:00,2025-11-03 11:24:43+00:00,,31.5
10560,7347,5876,29006,28402,Complete,2021-12-23 08:50:10+00:00,2021-12-25 02:56:34+00:00,2021-12-29 14:47:34+00:00,,31.5
15069,10496,8399,29006,40468,Complete,2025-07-27 09:01:14+00:00,2025-07-29 18:31:41+00:00,2025-08-01 09:22:41+00:00,,31.5
16613,11557,9264,7383,44660,Complete,2024-01-25 03:27:15+00:00,2024-01-25 20:34:55+00:00,2024-01-28 10:15:55+00:00,,31.5
19577,13609,10965,23368,52693,Complete,2025-10-21 14:06:59+00:00,2025-10-23 12:18:00+00:00,2025-10-25 00:03:00+00:00,,31.5
22690,15742,12640,14671,61067,Complete,2021-04-05 17:30:45+00:00,2021-04-05 21:56:31+00:00,2021-04-07 20:00:31+00:00,,31.5
37937,26305,21159,14807,102307,Complete,2021-06-24 04:24:01+00:00,2021-06-27 06:08:12+00:00,2021-06-27 16:54:12+00:00,,31.5
39130,27152,21808,22815,105510,Complete,2023-11-17 12:45:12+00:00,2023-11-18 15:37:27+00:00,2023-11-20 18:49:27+00:00,,31.5
40412,28068,22564,23047,108954,Complete,2021-05-22 09:44:37+00:00,2021-05-22 13:22:03+00:00,2021-05-24 22:16:03+00:00,,31.5
49080,34088,27476,21849,132306,Complete,2024-04-26 21:54:25+00:00,2024-04-29 00:54:46+00:00,2024-05-03 04:19:46+00:00,,31.5
49848,34648,27933,17685,134391,Complete,2020-07-10 00:54:21+00:00,2020-07-06 23:08:14+00:00,2020-07-11 15:03:14+00:00,,31.5
49849,34648,27933,23368,134393,Complete,2020-07-08 01:39:56+00:00,2020-07-06 23:08:14+00:00,2020-07-11 15:03:14+00:00,,31.5
59925,41477,33328,26245,161602,Complete,2024-07-24 12:47:38+00:00,2024-07-25 13:10:23+00:00,2024-07-26 20:39:23+00:00,,31.5
76440,52892,42352,14807,206171,Complete,2021-12-31 14:37:48+00:00,2022-01-02 20:15:20+00:00,2022-01-05 06:01:20+00:00,,31.5
78936,54642,43707,6499,212966,Complete,2024-07-30 06:38:46+00:00,2024-08-01 16:46:21+00:00,2024-08-03 03:09:21+00:00,,31.5
81617,56499,45140,17685,220236,Complete,2025-03-28 23:12:55+00:00,2025-03-29 08:21:04+00:00,2025-04-01 19:16:04+00:00,,31.5
84290,58326,46586,9732,227377,Complete,2025-05-30 21:56:34+00:00,2025-05-31 21:23:41+00:00,2025-06-02 12:52:41+00:00,,31.5
91498,63254,50622,29006,246919,Complete,2025-12-02 15:44:39+00:00,2025-12-02 02:24:50+00:00,2025-12-05 05:53:50+00:00,,31.5
97873,67705,54199,29006,264131,Complete,2025-12-13 04:00:02+00:00,2025-12-13 12:22:56+00:00,2025-12-18 02:54:56+00:00,,31.5
119283,82304,65876,23368,321918,Complete,2025-05-05 05:14:18+00:00,2025-05-04 20:33:23+00:00,2025-05-07 11:57:23+00:00,,31.5
148515,102489,82008,23532,400928,Complete,2025-12-13 20:44:51+00:00,2025-12-16 04:17:58+00:00,2025-12-18 02:44:58+00:00,,31.5
158950,109616,87705,13274,429182,Complete,2025-10-06 18:24:42+00:00,2025-10-07 10:00:42+00:00,2025-10-10 10:29:42+00:00,,31.5
164338,113264,90621,23052,443730,Complete,2023-04-15 20:22:35+00:00,2023-04-14 14:27:03+00:00,2023-04-18 09:44:03+00:00,,31.5
167841,115697,92619,26014,453175,Complete,2025-09-08 10:34:12+00:00,2025-09-10 09:37:22+00:00,2025-09-14 07:20:22+00:00,,31.5
173903,119898,95955,13274,469517,Complete,2022-03-27 11:52:07+00:00,2022-03-29 10:32:12+00:00,2022-03-30 05:54:12+00:00,,31.5
177168,122135,97697,21849,478367,Complete,2023-09-14 15:40:44+00:00,2023-09-14 16:16:39+00:00,2023-09-18 04:51:39+00:00,,31.5
178393,122964,98332,25712,481710,Complete,2021-09-12 23:31:52+00:00,2021-09-15 13:54:07+00:00,2021-09-19 04:56:07+00:00,,31.5
1921,1339,1078,7383,5188,Processing,2025-12-13 16:16:10+00:00,,,,31.5
2111,1463,1176,26014,5678,Processing,2024-02-10 13:17:16+00:00,,,,31.5
5296,3653,2898,26245,14227,Processing,2021-09-17 15:11:10+00:00,,,,31.5
11406,7912,6316,25712,30680,Processing,2024-03-04 10:11:42+00:00,,,,31.5
15064,10491,8395,21849,40456,Processing,2025-10-22 13:18:04+00:00,,,,31.5
15406,10725,8576,23532,41390,Processing,2023-12-24 20:36:46+00:00,,,,31.5
17083,11855,9507,23047,45958,Processing,2025-08-19 14:53:34+00:00,,,,31.5
23506,16301,13067,23052,63249,Processing,2023-02-23 21:52:05+00:00,,,,31.5
29025,20134,16178,29006,78138,Processing,2022-05-15 10:33:08+00:00,,,,31.5
46239,32098,25932,19707,124629,Processing,2025-05-31 11:02:57+00:00,,,,31.5
47726,33141,26737,28201,128644,Processing,2025-11-24 05:12:44+00:00,,,,31.5
70384,48660,38996,23532,189819,Processing,2025-10-02 13:29:32+00:00,,,,31.5
74851,51810,41469,7383,201922,Processing,2025-12-08 11:53:17+00:00,,,,31.5
76393,52860,42329,7383,206040,Processing,2025-04-23 19:27:57+00:00,,,,31.5
79472,55014,43981,25712,214433,Processing,2025-06-07 13:44:06+00:00,,,,31.5
81554,56452,45105,9732,220070,Processing,2022-11-23 06:37:38+00:00,,,,31.5
87018,60219,48162,25840,234760,Processing,2025-10-19 07:08:41+00:00,,,,31.5
88572,61263,49015,23047,238993,Processing,2022-09-01 18:04:46+00:00,,,,31.5
97252,67279,53853,28201,262454,Processing,2024-06-01 09:01:52+00:00,,,,31.5
108624,75007,60017,14671,293147,Processing,2025-01-01 10:06:26+00:00,,,,31.5
116855,80663,64549,22815,315364,Processing,2020-08-19 03:52:32+00:00,,,,31.5
117494,81112,64930,26245,317100,Processing,2024-04-10 19:13:07+00:00,,,,31.5
118282,81660,65356,21849,319227,Processing,2024-06-22 08:22:50+00:00,,,,31.5
129347,89216,71367,26014,349157,Processing,2024-02-05 12:59:34+00:00,,,,31.5
134392,92704,74159,23532,362772,Processing,2025-12-29 04:11:36+00:00,,,,31.5
145401,100351,80261,7383,392524,Processing,2025-11-03 01:41:58+00:00,,,,31.5
169198,116616,93355,14671,456819,Processing,2024-10-22 11:24:40+00:00,,,,31.5
171397,118153,94585,14807,462764,Processing,2025-02-04 21:09:46+00:00,,,,31.5
173203,119406,95572,23532,467603,Processing,2020-05-10 19:56:39+00:00,,,,31.5
175602,121081,96890,23368,474125,Processing,2025-12-09 00:23:47+00:00,,,,31.5
10907,7581,6065,17685,29325,Returned,2020-10-26 03:21:15+00:00,2020-10-27 23:22:32+00:00,2020-10-30 12:43:32+00:00,2020-11-02 03:50:32+00:00,31.5
18231,12680,10160,19707,49076,Returned,2025-09-06 11:52:00+00:00,2025-09-07 14:02:37+00:00,2025-09-07 19:55:37+00:00,2025-09-08 03:55:37+00:00,31.5
51473,35753,28809,23368,138784,Returned,2025-12-26 07:23:20+00:00,2025-12-24 12:00:43+00:00,2025-12-26 13:07:43+00:00,2025-12-28 16:47:43+00:00,31.5
56269,38988,31366,7383,151757,Returned,2025-09-22 12:55:47+00:00,2025-09-25 04:02:31+00:00,2025-09-29 13:17:31+00:00,2025-09-30 01:50:31+00:00,31.5
66180,45787,36744,9732,178553,Returned,2025-04-24 08:49:57+00:00,2025-04-24 13:19:28+00:00,2025-04-26 03:24:28+00:00,2025-04-28 18:12:28+00:00,31.5
67004,46345,37192,23047,180751,Returned,2021-10-11 22:19:19+00:00,2021-10-14 15:30:40+00:00,2021-10-18 08:45:40+00:00,2021-10-18 23:19:40+00:00,31.5
82009,56751,45352,22815,221275,Returned,2025-01-15 11:20:52+00:00,2025-01-17 23:00:24+00:00,2025-01-22 16:45:24+00:00,2025-01-25 08:15:24+00:00,31.5
118057,81500,65229,25840,318626,Returned,2024-04-25 13:12:50+00:00,2024-04-25 09:01:37+00:00,2024-04-25 22:40:37+00:00,2024-04-26 18:10:37+00:00,31.5
138971,95852,76670,21849,375212,Returned,2024-05-29 19:51:21+00:00,2024-05-29 20:51:20+00:00,2024-06-03 04:17:20+00:00,2024-06-03 11:09:20+00:00,31.5
139805,96449,77135,26014,377453,Returned,2023-02-11 20:37:33+00:00,2023-02-11 15:02:52+00:00,2023-02-12 06:42:52+00:00,2023-02-13 15:05:52+00:00,31.5
141300,97505,77967,7383,381500,Returned,2024-08-24 14:22:46+00:00,2024-08-26 08:56:05+00:00,2024-08-28 14:48:05+00:00,2024-08-29 18:26:05+00:00,31.5
169487,116818,93514,26014,457585,Returned,2025-03-16 14:40:46+00:00,2025-03-18 01:13:53+00:00,2025-03-21 14:16:53+00:00,2025-03-23 07:16:53+00:00,31.5
860,589,470,19707,2334,Shipped,2026-02-14 17:47:07+00:00,2026-02-14 07:59:49+00:00,,,31.5
14104,9800,7834,14807,37870,Shipped,2021-06-27 18:56:20+00:00,2021-06-30 14:08:20+00:00,,,31.5
26126,18134,14529,26014,70282,Shipped,2025-12-06 12:11:08+00:00,2025-12-06 18:48:06+00:00,,,31.5
27103,18810,15075,26014,72937,Shipped,2024-03-18 18:36:11+00:00,2024-03-19 11:43:53+00:00,,,31.5
51609,35844,28880,21849,139155,Shipped,2021-01-08 02:31:15+00:00,2021-01-10 08:03:21+00:00,,,31.5
73644,50952,40803,25840,198632,Shipped,2026-02-12 11:29:16+00:00,2026-02-12 21:31:14+00:00,,,31.5
74267,51393,41128,14710,200330,Shipped,2025-01-29 04:01:15+00:00,2025-01-30 04:44:33+00:00,,,31.5
75442,52206,41792,6499,203513,Shipped,2024-05-04 03:43:10+00:00,2024-05-02 00:04:12+00:00,,,31.5
81157,56175,44900,14710,218979,Shipped,2022-03-26 03:37:41+00:00,2022-03-28 10:14:42+00:00,,,31.5
86718,60013,47991,28201,233938,Shipped,2023-04-22 08:00:47+00:00,2023-04-25 09:11:36+00:00,,,31.5
93132,64396,51542,25840,251310,Shipped,2025-10-29 21:38:10+00:00,2025-10-30 20:32:51+00:00,,,31.5
101013,69840,55881,17685,272685,Shipped,2025-09-11 13:23:35+00:00,2025-09-13 03:25:45+00:00,,,31.5
102185,70618,56526,28201,275806,Shipped,2025-05-26 06:14:25+00:00,2025-05-24 16:32:13+00:00,,,31.5
104013,71859,57526,23532,280755,Shipped,2025-03-13 00:50:50+00:00,2025-03-15 10:18:09+00:00,,,31.5
104959,72507,58025,19707,283282,Shipped,2020-10-21 19:00:27+00:00,2020-10-23 02:38:47+00:00,,,31.5
105020,72545,58054,21849,283454,Shipped,2024-04-06 12:44:44+00:00,2024-04-09 04:23:03+00:00,,,31.5
115070,79437,63572,25840,310515,Shipped,2022-05-11 18:23:38+00:00,2022-05-12 04:54:18+00:00,,,31.5
126477,87239,69835,13274,341386,Shipped,2024-09-17 08:00:54+00:00,2024-09-14 23:23:56+00:00,,,31.5
126833,87484,70018,23368,342340,Shipped,2025-06-28 09:59:52+00:00,2025-06-27 19:27:27+00:00,,,31.5
130310,89891,71903,17685,351756,Shipped,2024-11-26 19:48:31+00:00,2024-11-24 15:04:26+00:00,,,31.5
132755,91571,73235,29006,358380,Shipped,2026-01-15 11:58:34+00:00,2026-01-15 22:51:16+00:00,,,31.5
135736,93662,74956,9732,366446,Shipped,2024-10-07 06:24:34+00:00,2024-10-09 14:17:27+00:00,,,31.5
139838,96474,77156,9732,377541,Shipped,2024-05-06 16:12:45+00:00,2024-05-08 01:00:47+00:00,,,31.5
142868,98599,78847,13274,385733,Shipped,2021-04-16 04:43:12+00:00,2021-04-19 04:52:23+00:00,,,31.5
145931,100723,80575,14710,393946,Shipped,2024-08-10 05:48:41+00:00,2024-08-08 02:35:46+00:00,,,31.5
148622,102557,82060,22815,401231,Shipped,2025-10-06 01:05:59+00:00,2025-10-06 14:02:36+00:00,,,31.5
150545,103881,83120,14671,406411,Shipped,2025-08-06 07:43:03+00:00,2025-08-09 04:34:35+00:00,,,31.5
152320,105102,84072,14710,411232,Shipped,2024-02-19 22:43:16+00:00,2024-02-21 09:40:45+00:00,,,31.5
155832,107504,86020,23532,420768,Shipped,2023-10-01 04:25:20+00:00,2023-10-03 03:22:49+00:00,,,31.5
156303,107829,86295,26245,422019,Shipped,2025-06-01 03:23:57+00:00,2025-06-02 05:44:38+00:00,,,31.5
157794,108842,87084,19707,426033,Shipped,2026-01-08 07:37:34+00:00,2026-01-10 15:33:38+00:00,,,31.5
160003,110320,88303,23532,432001,Shipped,2026-02-18 19:15:34+00:00,2026-02-15 15:01:18+00:00,,,31.5
160011,110324,88308,23532,432025,Shipped,2024-01-03 14:09:14+00:00,2024-01-04 07:19:39+00:00,,,31.5
162597,112094,89722,6499,439033,Shipped,2025-10-20 14:14:31+00:00,2025-10-20 20:25:48+00:00,,,31.5
164635,113462,90776,13274,444544,Shipped,2024-12-10 23:37:06+00:00,2024-12-13 07:07:22+00:00,,,31.5
165778,114241,91401,22815,447582,Shipped,2022-08-15 20:52:55+00:00,2022-08-18 03:50:51+00:00,,,31.5
177858,122589,98037,14710,480247,Shipped,2025-10-02 15:04:35+00:00,2025-10-05 08:32:19+00:00,,,31.5
