order_id,user_id,status,created_at,returned_at,shipped_at,delivered_at,num_of_item,sale_price,cost,profit
26668,21442,Shipped,2022-04-25 13:39:02+00:00,,2022-04-27 19:40:02+00:00,,1,29.3,15.41,13.89
26672,21443,Shipped,2025-06-10 17:31:44+00:00,,2025-06-12 22:18:44+00:00,,1,36.0,20.02,15.98
26680,21450,Shipped,2026-01-08 17:25:37+00:00,,2026-01-08 18:59:37+00:00,,2,228.85,96.38,132.47
26690,21455,Shipped,2026-01-01 01:02:08+00:00,,2026-01-02 05:11:08+00:00,,1,79.99,33.2,46.79
26702,21466,Shipped,2024-02-15 17:55:19+00:00,,2024-02-18 01:19:19+00:00,,1,10.31,5.63,4.68
26706,21470,Shipped,2021-11-22 01:38:15+00:00,,2021-11-23 00:44:15+00:00,,1,30.95,15.41,15.54
26707,21471,Shipped,2025-07-27 04:26:16+00:00,,2025-07-28 03:39:16+00:00,,1,22.0,11.18,10.82
26708,21472,Shipped,2025-12-17 16:15:59+00:00,,2025-12-19 11:16:59+00:00,,1,17.9,8.41,9.49
26714,21477,Shipped,2025-12-13 20:25:11+00:00,,2025-12-14 02:02:11+00:00,,4,162.97,78.92,84.05
26729,21491,Shipped,2026-01-16 03:27:38+00:00,,2026-01-18 05:15:38+00:00,,1,42.0,20.96,21.04
26740,21498,Shipped,2021-06-20 21:54:01+00:00,,2021-06-22 06:26:01+00:00,,1,31.95,18.44,13.51
26742,21499,Shipped,2025-05-01 23:20:16+00:00,,2025-05-04 22:22:16+00:00,,1,15.71,7.57,8.14
26746,21505,Shipped,2020-10-07 06:26:30+00:00,,2020-10-08 01:16:30+00:00,,1,32.0,12.1,19.9
26747,21506,Shipped,2024-09-27 09:05:10+00:00,,2024-09-28 15:59:10+00:00,,2,99.04,42.61,56.43
26748,21506,Shipped,2023-09-27 04:41:02+00:00,,2023-09-27 17:53:02+00:00,,1,118.26,47.07,71.19
26753,21509,Shipped,2025-02-07 07:00:52+00:00,,2025-02-08 02:24:52+00:00,,4,163.35999999999999,69.99,93.37
26754,21509,Shipped,2022-02-11 17:57:17+00:00,,2022-02-13 15:09:17+00:00,,1,18.99,7.82,11.17
26777,21525,Shipped,2025-12-11 05:39:05+00:00,,2025-12-12 23:01:05+00:00,,1,24.0,13.37,10.63
26779,21525,Shipped,2023-07-08 01:31:07+00:00,,2023-07-10 11:29:07+00:00,,2,155.18,63.53,91.65
26788,21532,Shipped,2025-04-22 10:51:12+00:00,,2025-04-23 02:19:12+00:00,,1,12.97,6.67,6.3
26791,21534,Shipped,2024-08-22 14:51:42+00:00,,2024-08-24 05:42:42+00:00,,1,16.67,7.75,8.92
26800,21543,Shipped,2024-05-25 07:13:10+00:00,,2024-05-26 09:55:10+00:00,,1,132.48,51.93,80.55
26803,21543,Shipped,2023-06-13 00:43:08+00:00,,2023-06-13 20:01:08+00:00,,3,218.22,104.62,113.6
26829,21562,Shipped,2025-11-19 06:54:03+00:00,,2025-11-21 04:46:03+00:00,,1,59.0,28.44,30.56
26833,21566,Shipped,2025-04-06 16:42:28+00:00,,2025-04-06 22:53:28+00:00,,2,69.95,33.36,36.59
26834,21566,Shipped,2025-09-22 00:31:26+00:00,,2025-09-24 04:41:26+00:00,,1,60.0,33.9,26.1
26835,21566,Shipped,2024-10-29 19:58:58+00:00,,2024-10-31 23:44:58+00:00,,1,32.0,15.65,16.35
26849,21576,Shipped,2023-09-26 02:42:48+00:00,,2023-09-28 07:13:48+00:00,,1,11.41,6.48,4.93
26854,21581,Shipped,2025-08-15 11:46:07+00:00,,2025-08-15 16:00:07+00:00,,1,44.95,25.49,19.46
26858,21583,Shipped,2026-02-08 16:36:02+00:00,,2026-02-10 23:56:02+00:00,,1,69.0,33.67,35.33
26861,21584,Shipped,2024-10-06 06:57:11+00:00,,2024-10-08 22:47:11+00:00,,1,10.0,3.84,6.16
26877,21593,Shipped,2023-10-17 11:41:29+00:00,,2023-10-18 05:54:29+00:00,,1,8.5,3.97,4.53
26882,21596,Shipped,2020-12-25 04:48:44+00:00,,2020-12-27 11:24:44+00:00,,1,78.98,33.57,45.41
26895,21610,Shipped,2026-01-22 02:16:55+00:00,,2026-01-22 03:34:55+00:00,,1,104.0,60.63,43.37
26896,21610,Shipped,2025-12-03 04:46:09+00:00,,2025-12-04 12:57:09+00:00,,1,48.0,18.05,29.95
26912,21623,Shipped,2024-04-06 07:31:08+00:00,,2024-04-09 01:15:08+00:00,,3,104.1,50.98,53.12
26923,21629,Shipped,2023-12-21 16:31:26+00:00,,2023-12-22 07:33:26+00:00,,1,46.5,21.86,24.64
26930,21633,Shipped,2025-11-28 11:56:35+00:00,,2025-11-28 18:50:35+00:00,,1,44.99,17.1,27.89
26943,21640,Shipped,2023-09-29 07:18:13+00:00,,2023-10-02 07:09:13+00:00,,1,20.0,8.94,11.06
26946,21642,Shipped,2024-06-12 18:04:03+00:00,,2024-06-14 21:40:03+00:00,,2,45.96,24.16,21.8
26948,21642,Shipped,2025-11-24 17:02:21+00:00,,2025-11-27 07:23:21+00:00,,1,69.5,34.47,35.03
26953,21648,Shipped,2021-09-23 05:49:28+00:00,,2021-09-23 08:02:28+00:00,,1,63.49,34.16,29.33
26967,21662,Shipped,2025-06-17 20:14:36+00:00,,2025-06-18 17:12:36+00:00,,1,58.5,33.64,24.86
26968,21663,Shipped,2026-02-11 18:08:17+00:00,,2026-02-14 13:54:17+00:00,,1,34.95,17.48,17.47
27004,21688,Shipped,2022-04-11 16:04:33+00:00,,2022-04-14 09:19:33+00:00,,2,130.5,68.84,61.66
27008,21690,Shipped,2025-03-28 16:54:27+00:00,,2025-03-29 14:17:27+00:00,,3,145.99,79.46,66.53
27010,21692,Shipped,2022-09-14 06:12:39+00:00,,2022-09-15 18:11:39+00:00,,1,5.55,2.13,3.42
27011,21693,Shipped,2023-11-14 17:55:06+00:00,,2023-11-16 03:04:06+00:00,,2,57.980000000000004,32.78,25.2
27013,21697,Shipped,2025-11-26 01:13:32+00:00,,2025-11-28 20:05:32+00:00,,2,96.9,47.28,49.62
27017,21700,Shipped,2019-02-06 20:04:52+00:00,,2019-02-09 04:26:52+00:00,,2,35.78,17.2,18.58
27018,21700,Shipped,2025-10-31 05:18:20+00:00,,2025-11-01 16:34:20+00:00,,1,15.0,7.68,7.32
27036,21714,Shipped,2024-09-12 16:54:23+00:00,,2024-09-14 12:09:23+00:00,,1,22.99,12.18,10.81
27037,21715,Shipped,2023-01-06 11:10:08+00:00,,2023-01-07 05:34:08+00:00,,1,32.0,16.03,15.97
27038,21715,Shipped,2025-04-21 09:24:42+00:00,,2025-04-23 05:20:42+00:00,,4,135.49,62.24,73.25
27055,21724,Shipped,2026-01-23 17:41:45+00:00,,2026-01-26 08:44:45+00:00,,1,14.99,7.33,7.66
27059,21729,Shipped,2021-03-14 08:07:00+00:00,,2021-03-16 13:06:00+00:00,,1,98.0,41.36,56.64
27063,21732,Shipped,2024-06-23 08:45:42+00:00,,2024-06-24 03:31:42+00:00,,1,58.99,27.43,31.56
27066,21734,Shipped,2025-12-09 01:33:21+00:00,,2025-12-10 18:13:21+00:00,,1,24.99,15.12,9.87
27078,21744,Shipped,2024-05-19 17:12:17+00:00,,2024-05-21 15:28:17+00:00,,2,68.94,31.51,37.43
27083,21749,Shipped,2022-04-19 13:05:56+00:00,,2022-04-20 11:12:56+00:00,,2,20.81,8.99,11.82
27088,21756,Shipped,2026-01-26 03:15:22+00:00,,2026-01-27 17:41:22+00:00,,1,6.99,3.1,3.89
27089,21756,Shipped,2026-01-24 20:31:35+00:00,,2026-01-24 21:40:35+00:00,,1,95.0,38.19,56.81
27094,21757,Shipped,2023-11-25 16:50:07+00:00,,2023-11-25 23:29:07+00:00,,1,44.0,16.54,27.46
27101,21761,Shipped,2026-01-11 22:59:39+00:00,,2026-01-14 20:41:39+00:00,,2,161.99,86.18,75.81
27107,21766,Shipped,2024-07-18 21:52:45+00:00,,2024-07-20 17:18:45+00:00,,2,49.99,23.49,26.5
27108,21767,Shipped,2024-10-25 04:23:02+00:00,,2024-10-26 22:37:02+00:00,,2,109.94,44.92,65.02
27109,21768,Shipped,2025-02-12 09:40:55+00:00,,2025-02-14 23:09:55+00:00,,1,19.99,9.8,10.19
27125,21778,Shipped,2026-01-08 13:13:26+00:00,,2026-01-11 08:04:26+00:00,,1,36.0,22.21,13.79
27126,21779,Shipped,2024-12-13 08:54:49+00:00,,2024-12-13 16:12:49+00:00,,2,54.1,28.25,25.85
27127,21782,Shipped,2025-12-12 20:10:08+00:00,,2025-12-15 00:28:08+00:00,,1,5.49,2.23,3.26
27128,21783,Shipped,2025-03-23 03:13:15+00:00,,2025-03-25 03:46:15+00:00,,1,36.09,18.33,17.76
27179,21832,Shipped,2026-02-12 08:58:14+00:00,,2026-02-13 21:55:14+00:00,,1,10.82,5.94,4.88
27190,21843,Shipped,2026-01-12 23:41:14+00:00,,2026-01-15 21:56:14+00:00,,1,32.53,18.64,13.89
27194,21846,Shipped,2024-03-04 16:39:51+00:00,,2024-03-05 13:50:51+00:00,,1,76.0,34.43,41.57
27195,21847,Shipped,2022-03-13 05:11:54+00:00,,2022-03-14 10:46:54+00:00,,2,182.56,89.32,93.24
27204,21860,Shipped,2026-02-14 23:18:49+00:00,,2026-02-16 21:25:49+00:00,,1,34.99,20.54,14.45
27207,21860,Shipped,2026-02-14 23:36:40+00:00,,2026-02-16 15:36:40+00:00,,2,34.989999999999995,16.49,18.5
27221,21869,Shipped,2023-04-11 01:30:08+00:00,,2023-04-11 17:15:08+00:00,,1,39.99,17.72,22.27
27225,21872,Shipped,2025-05-30 22:38:01+00:00,,2025-05-31 13:58:01+00:00,,3,95.0,44.58,50.42
27232,21881,Shipped,2026-02-14 02:25:14+00:00,,2026-02-16 23:12:14+00:00,,1,13.41,7.3,6.11
27233,21881,Shipped,2026-02-14 08:27:38+00:00,,2026-02-15 01:06:38+00:00,,2,84.99000000000001,38.13,46.86
27243,21890,Shipped,2023-08-29 00:15:51+00:00,,2023-08-31 10:30:51+00:00,,1,6.45,3.77,2.68
27249,21898,Shipped,2025-06-15 00:54:47+00:00,,2025-06-16 01:05:47+00:00,,1,35.96,20.43,15.53
27250,21898,Shipped,2025-05-17 16:33:23+00:00,,2025-05-19 11:19:23+00:00,,2,52.0,23.45,28.55
27252,21898,Shipped,2025-10-05 14:39:01+00:00,,2025-10-06 01:20:01+00:00,,1,15.99,8.55,7.44
27259,21903,Shipped,2019-07-03 19:50:58+00:00,,2019-07-06 08:54:58+00:00,,1,6.95,2.57,4.38
27263,21906,Shipped,2022-03-29 21:37:20+00:00,,2022-04-01 11:47:20+00:00,,1,189.0,94.69,94.31
27272,21912,Shipped,2026-01-14 14:17:15+00:00,,2026-01-16 04:42:15+00:00,,1,29.99,17.24,12.75
27283,21920,Shipped,2021-08-24 18:13:52+00:00,,2021-08-26 17:56:52+00:00,,1,40.0,21.88,18.12
27297,21930,Shipped,2025-01-04 08:12:13+00:00,,2025-01-07 02:36:13+00:00,,1,72.0,38.81,33.19
27305,21938,Shipped,2025-08-10 15:44:34+00:00,,2025-08-12 05:11:34+00:00,,1,9.95,4.36,5.59
27306,21938,Shipped,2025-11-09 23:13:05+00:00,,2025-11-11 15:51:05+00:00,,1,24.95,12.85,12.1
27307,21938,Shipped,2024-12-26 07:47:00+00:00,,2024-12-28 18:31:00+00:00,,1,29.95,16.23,13.72
27319,21948,Shipped,2025-06-18 02:21:56+00:00,,2025-06-18 21:36:56+00:00,,1,69.99,30.87,39.12
27337,21963,Shipped,2021-09-24 11:38:05+00:00,,2021-09-25 01:33:05+00:00,,1,135.0,63.31,71.69
27347,21975,Shipped,2020-06-21 19:57:21+00:00,,2020-06-24 18:06:21+00:00,,2,226.89,129.43,97.46
27349,21975,Shipped,2024-10-05 23:30:58+00:00,,2024-10-07 17:31:58+00:00,,1,83.36,34.01,49.35
27351,21976,Shipped,2025-11-07 11:41:22+00:00,,2025-11-09 20:49:22+00:00,,1,29.0,18.79,10.21
27353,21976,Shipped,2026-01-29 16:31:30+00:00,,2026-01-31 09:56:30+00:00,,1,65.0,32.24,32.76
27358,21982,Shipped,2025-01-22 17:33:27+00:00,,2025-01-23 00:37:27+00:00,,1,15.0,6.19,8.81
27374,21990,Shipped,2023-09-27 21:20:24+00:00,,2023-09-28 12:32:24+00:00,,1,7.98,3.73,4.25
27375,21990,Shipped,2025-06-13 06:29:48+00:00,,2025-06-15 10:55:48+00:00,,1,98.0,44.3,53.7
27379,21992,Shipped,2025-01-03 16:20:08+00:00,,2025-01-03 19:49:08+00:00,,1,35.99,16.2,19.79
27380,21993,Shipped,2025-04-25 07:50:01+00:00,,2025-04-27 06:50:01+00:00,,1,34.0,18.29,15.71
27382,21994,Shipped,2025-09-12 01:43:51+00:00,,2025-09-13 16:33:51+00:00,,2,169.98000000000002,86.13,83.85
27398,22005,Shipped,2026-02-12 10:26:52+00:00,,2026-02-13 10:29:52+00:00,,1,109.0,48.94,60.06
27399,22006,Shipped,2025-02-18 10:25:20+00:00,,2025-02-20 19:00:20+00:00,,1,41.99,21.83,20.16
27400,22007,Shipped,2025-11-29 09:58:08+00:00,,2025-12-02 01:43:08+00:00,,1,96.43,46.86,49.57
27404,22010,Shipped,2026-02-10 13:17:19+00:00,,2026-02-11 01:56:19+00:00,,1,39.95,15.26,24.69
27407,22012,Shipped,2025-12-23 01:18:57+00:00,,2025-12-24 22:37:57+00:00,,1,35.0,17.67,17.33
27421,22019,Shipped,2023-04-23 12:24:57+00:00,,2023-04-24 08:47:57+00:00,,3,65.5,35.74,29.76
27423,22019,Shipped,2024-02-29 13:13:18+00:00,,2024-02-29 17:58:18+00:00,,1,21.99,12.93,9.06
27428,22023,Shipped,2025-11-05 14:01:17+00:00,,2025-11-06 03:26:17+00:00,,1,14.45,5.72,8.73
27433,22031,Shipped,2022-05-19 08:45:30+00:00,,2022-05-21 15:43:30+00:00,,1,39.99,25.55,14.44
27449,22053,Shipped,2024-08-11 11:16:43+00:00,,2024-08-11 13:52:43+00:00,,1,21.99,9.5,12.49
27455,22059,Shipped,2024-10-03 16:40:48+00:00,,2024-10-06 13:19:48+00:00,,1,15.88,7.78,8.1
27456,22060,Shipped,2020-05-30 12:09:56+00:00,,2020-05-30 19:02:56+00:00,,1,138.0,62.93,75.07
27457,22060,Shipped,2024-06-21 19:07:18+00:00,,2024-06-22 16:23:18+00:00,,1,95.0,35.62,59.38
27462,22063,Shipped,2026-01-26 22:49:00+00:00,,2026-01-28 07:59:00+00:00,,2,119.99000000000001,54.66,65.33
27463,22063,Shipped,2026-01-14 10:09:03+00:00,,2026-01-15 20:56:03+00:00,,1,36.0,20.56,15.44
27464,22063,Shipped,2026-01-30 13:06:43+00:00,,2026-02-01 14:02:43+00:00,,2,149.12,59.26,89.86
27468,22066,Shipped,2022-09-21 19:09:18+00:00,,2022-09-24 19:06:18+00:00,,1,14.0,6.89,7.11
27475,22070,Shipped,2023-09-22 05:00:37+00:00,,2023-09-24 00:20:37+00:00,,1,14.0,6.59,7.41
27477,22071,Shipped,2025-12-05 06:47:46+00:00,,2025-12-06 15:55:46+00:00,,3,374.99,155.27,219.72
27479,22072,Shipped,2026-02-13 00:35:37+00:00,,2026-02-14 23:37:37+00:00,,1,32.95,15.82,17.13
27481,22072,Shipped,2026-02-14 20:27:33+00:00,,2026-02-17 07:14:33+00:00,,1,50.0,27.95,22.05
27487,22076,Shipped,2025-12-15 19:53:38+00:00,,2025-12-16 11:37:38+00:00,,1,22.95,8.65,14.3
27495,22083,Shipped,2025-01-19 02:20:11+00:00,,2025-01-21 19:31:11+00:00,,1,128.0,61.95,66.05
27502,22089,Shipped,2025-10-04 09:17:42+00:00,,2025-10-04 19:45:42+00:00,,1,29.99,11.67,18.32
27504,22089,Shipped,2025-02-06 19:36:59+00:00,,2025-02-08 20:05:59+00:00,,2,36.980000000000004,20.63,16.35
27507,22092,Shipped,2025-11-06 19:06:45+00:00,,2025-11-07 22:20:45+00:00,,2,158.5,70.89,87.61
27527,22114,Shipped,2023-10-03 12:15:15+00:00,,2023-10-05 07:29:15+00:00,,2,61.94,30.56,31.38
27528,22116,Shipped,2023-06-14 06:41:27+00:00,,2023-06-16 01:24:27+00:00,,2,29.979999999999997,15.02,14.96
27532,22118,Shipped,2024-11-01 10:45:45+00:00,,2024-11-02 13:03:45+00:00,,1,49.0,20.43,28.57
27533,22118,Shipped,2023-01-12 03:01:07+00:00,,2023-01-13 20:53:07+00:00,,1,29.99,18.2,11.79
27546,22128,Shipped,2023-04-11 22:20:26+00:00,,2023-04-12 23:09:26+00:00,,2,53.0,24.73,28.27
27547,22129,Shipped,2025-12-28 00:01:40+00:00,,2025-12-30 10:46:40+00:00,,1,3.99,2.05,1.94
27549,22132,Shipped,2025-02-17 06:21:40+00:00,,2025-02-18 21:23:40+00:00,,1,52.95,33.68,19.27
27555,22139,Shipped,2021-07-17 16:41:17+00:00,,2021-07-19 14:47:17+00:00,,2,84.95,42.4,42.55
27561,22148,Shipped,2023-11-19 04:43:10+00:00,,2023-11-19 08:48:10+00:00,,2,102.99000000000001,48.08,54.91
27568,22157,Shipped,2026-02-02 19:52:12+00:00,,2026-02-03 17:26:12+00:00,,1,91.72,41.09,50.63
27576,22168,Shipped,2024-11-10 00:34:36+00:00,,2024-11-12 11:01:36+00:00,,1,41.99,25.57,16.42
27581,22172,Shipped,2021-12-11 16:50:29+00:00,,2021-12-12 18:21:29+00:00,,2,88.0,41.13,46.87
27586,22176,Shipped,2025-10-03 09:38:24+00:00,,2025-10-05 08:21:24+00:00,,1,54.99,21.67,33.32
27590,22182,Shipped,2022-08-08 07:37:26+00:00,,2022-08-08 09:04:26+00:00,,1,98.0,52.63,45.37
27613,22193,Shipped,2025-05-22 08:36:30+00:00,,2025-05-23 21:41:30+00:00,,1,33.95,20.61,13.34
27620,22198,Shipped,2021-05-31 22:49:19+00:00,,2021-06-01 22:22:19+00:00,,1,129.0,53.66,75.34
27641,22212,Shipped,2024-03-04 23:59:50+00:00,,2024-03-06 09:10:50+00:00,,1,25.0,11.35,13.65
27663,22233,Shipped,2025-05-06 22:45:11+00:00,,2025-05-07 02:41:11+00:00,,2,111.99,52.43,59.56
27664,22234,Shipped,2025-05-22 06:19:23+00:00,,2025-05-24 12:11:23+00:00,,2,118.41,53.9,64.51
27666,22237,Shipped,2023-05-18 17:28:33+00:00,,2023-05-20 02:10:33+00:00,,3,79.19,36.23,42.96
27670,22241,Shipped,2022-12-17 02:48:18+00:00,,2022-12-19 06:43:18+00:00,,1,17.05,6.79,10.26
27675,22243,Shipped,2023-07-23 23:32:57+00:00,,2023-07-26 21:39:57+00:00,,2,97.73,39.72,58.01
27676,22244,Shipped,2025-05-28 18:35:28+00:00,,2025-05-30 09:08:28+00:00,,1,188.0,105.47,82.53
27684,22249,Shipped,2021-06-07 18:16:56+00:00,,2021-06-09 01:03:56+00:00,,1,36.0,16.7,19.3
27686,22252,Shipped,2025-02-02 21:54:46+00:00,,2025-02-04 11:55:46+00:00,,1,33.06,12.83,20.23
27687,22253,Shipped,2024-04-28 11:18:12+00:00,,2024-04-29 17:19:12+00:00,,1,279.95,125.98,153.97
27694,22259,Shipped,2023-07-11 06:21:31+00:00,,2023-07-13 06:57:31+00:00,,4,139.99,71.85,68.14
27699,22263,Shipped,2022-09-13 14:39:34+00:00,,2022-09-16 06:18:34+00:00,,1,45.0,19.76,25.24
27708,22267,Shipped,2022-12-08 23:23:48+00:00,,2022-12-10 06:04:48+00:00,,1,13.93,7.62,6.31
27718,22274,Shipped,2024-07-22 11:38:02+00:00,,2024-07-23 21:50:02+00:00,,1,39.99,23.03,16.96
27733,22286,Shipped,2022-07-27 06:49:09+00:00,,2022-07-28 17:05:09+00:00,,1,9.95,6.35,3.6
27739,22289,Shipped,2025-12-14 23:23:28+00:00,,2025-12-16 05:20:28+00:00,,1,195.0,83.07,111.93
27744,22293,Shipped,2023-04-16 14:04:17+00:00,,2023-04-17 00:44:17+00:00,,1,15.44,6.39,9.05
27745,22294,Shipped,2025-11-02 21:23:47+00:00,,2025-11-03 23:12:47+00:00,,1,176.56,98.52,78.04
27748,22299,Shipped,2024-09-22 23:30:18+00:00,,2024-09-23 05:19:18+00:00,,1,35.0,18.73,16.27
27749,22299,Shipped,2026-01-24 17:05:13+00:00,,2026-01-26 21:15:13+00:00,,1,37.0,19.83,17.17
27766,22319,Shipped,2020-05-12 01:27:34+00:00,,2020-05-13 07:24:34+00:00,,1,149.0,67.35,81.65
27768,22319,Shipped,2020-10-14 21:28:22+00:00,,2020-10-17 16:39:22+00:00,,1,32.99,13.53,19.46
27774,22325,Shipped,2023-11-21 18:33:27+00:00,,2023-11-24 07:17:27+00:00,,1,12.98,6.01,6.97
27780,22330,Shipped,2025-11-10 14:07:39+00:00,,2025-11-10 19:23:39+00:00,,4,178.15,98.83,79.32
27800,22343,Shipped,2020-06-02 18:16:33+00:00,,2020-06-03 13:29:33+00:00,,1,21.1,10.02,11.08
27814,22354,Shipped,2024-06-10 09:53:10+00:00,,2024-06-11 19:39:10+00:00,,1,196.18,114.18,82.0
27817,22357,Shipped,2025-02-17 23:52:12+00:00,,2025-02-20 16:05:12+00:00,,2,251.49,110.23,141.26
27836,22371,Shipped,2023-02-25 16:24:48+00:00,,2023-02-27 16:14:48+00:00,,1,199.95,87.78,112.17
27838,22374,Shipped,2026-01-04 12:02:42+00:00,,2026-01-06 01:30:42+00:00,,1,46.99,21.43,25.56
27846,22379,Shipped,2025-05-19 09:45:33+00:00,,2025-05-21 10:14:33+00:00,,2,160.0,67.24,92.76
27848,22381,Shipped,2025-12-26 23:48:25+00:00,,2025-12-27 08:12:25+00:00,,1,9.0,4.51,4.49
27858,22388,Shipped,2026-01-26 15:44:28+00:00,,2026-01-29 10:24:28+00:00,,1,8.97,3.88,5.09
27860,22391,Shipped,2022-01-30 16:37:40+00:00,,2022-02-01 23:06:40+00:00,,4,240.16,98.74,141.42
27896,22418,Shipped,2023-11-04 23:59:58+00:00,,2023-11-07 11:21:58+00:00,,1,45.0,19.94,25.06
27922,22439,Shipped,2024-07-15 19:10:38+00:00,,2024-07-18 07:53:38+00:00,,1,145.0,81.78,63.22
27923,22439,Shipped,2024-09-08 00:19:16+00:00,,2024-09-10 17:47:16+00:00,,1,13.35,6.13,7.22
27934,22446,Shipped,2025-11-05 01:26:44+00:00,,2025-11-07 15:22:44+00:00,,4,409.36,174.85,234.51
27940,22449,Shipped,2024-09-10 09:33:18+00:00,,2024-09-12 11:52:18+00:00,,2,86.5,46.1,40.4
27945,22455,Shipped,2022-07-07 11:06:01+00:00,,2022-07-09 06:47:01+00:00,,2,48.97,20.57,28.4
27951,22462,Shipped,2024-05-30 04:13:30+00:00,,2024-06-01 20:38:30+00:00,,2,63.5,25.8,37.7
27955,22465,Shipped,2025-11-09 08:57:20+00:00,,2025-11-09 19:15:20+00:00,,1,65.95,29.88,36.07
27962,22473,Shipped,2022-07-22 00:23:24+00:00,,2022-07-22 10:02:24+00:00,,2,132.41,64.35,68.06
27981,22492,Shipped,2025-06-28 03:04:00+00:00,,2025-06-28 03:28:00+00:00,,2,90.99,49.97,41.02
27999,22506,Shipped,2022-11-21 11:24:17+00:00,,2022-11-22 18:00:17+00:00,,1,25.99,10.68,15.31
28001,22506,Shipped,2023-02-06 04:30:41+00:00,,2023-02-06 10:38:41+00:00,,2,47.0,23.08,23.92
28014,22518,Shipped,2025-04-14 02:11:31+00:00,,2025-04-14 15:31:31+00:00,,3,140.56,59.24,81.32
28022,22527,Shipped,2024-11-01 17:15:26+00:00,,2024-11-03 04:47:26+00:00,,3,230.98,108.12,122.86
28046,22546,Shipped,2023-09-16 22:28:41+00:00,,2023-09-19 02:24:41+00:00,,1,16.88,6.4,10.48
28047,22546,Shipped,2023-05-27 10:31:35+00:00,,2023-05-28 09:20:35+00:00,,1,16.99,7.25,9.74
28049,22547,Shipped,2023-03-07 01:00:27+00:00,,2023-03-08 22:10:27+00:00,,1,59.5,35.28,24.22
28050,22547,Shipped,2024-08-03 15:56:24+00:00,,2024-08-04 02:51:24+00:00,,1,54.0,25.87,28.13
28058,22555,Shipped,2020-03-31 08:57:58+00:00,,2020-04-01 12:24:58+00:00,,2,26.67,13.06,13.61
28061,22557,Shipped,2025-02-13 11:59:18+00:00,,2025-02-16 06:12:18+00:00,,1,15.0,6.72,8.28
28074,22568,Shipped,2025-02-12 13:30:43+00:00,,2025-02-14 15:13:43+00:00,,1,108.0,57.67,50.33
28088,22581,Shipped,2020-01-26 02:39:42+00:00,,2020-01-26 04:43:42+00:00,,2,90.99000000000001,52.32,38.67
28096,22596,Shipped,2026-02-14 21:18:17+00:00,,2026-02-16 07:06:17+00:00,,1,28.0,14.08,13.92
28118,22614,Shipped,2024-12-19 06:45:08+00:00,,2024-12-19 22:47:08+00:00,,1,25.0,11.07,13.93
28121,22616,Shipped,2020-11-25 12:25:37+00:00,,2020-11-27 06:21:37+00:00,,4,132.43,64.05,68.38
28151,22645,Shipped,2024-05-08 09:31:57+00:00,,2024-05-09 22:08:57+00:00,,1,6.99,3.1,3.89
28155,22649,Shipped,2024-01-07 16:32:50+00:00,,2024-01-10 09:47:50+00:00,,1,33.6,18.58,15.02
28173,22664,Shipped,2021-10-28 12:39:17+00:00,,2021-10-28 23:28:17+00:00,,1,120.0,47.4,72.6
28179,22669,Shipped,2023-12-24 20:18:22+00:00,,2023-12-26 08:18:22+00:00,,1,60.0,32.46,27.54
28182,22672,Shipped,2023-10-12 05:29:49+00:00,,2023-10-14 16:28:49+00:00,,4,128.93,63.38,65.55
28186,22677,Shipped,2026-01-27 00:19:45+00:00,,2026-01-27 01:48:45+00:00,,3,145.99,76.06,69.93
28187,22678,Shipped,2024-12-14 05:38:32+00:00,,2024-12-15 13:48:32+00:00,,1,32.98,13.36,19.62
28194,22681,Shipped,2023-04-30 16:13:32+00:00,,2023-05-02 09:42:32+00:00,,1,12.15,7.45,4.7
28212,22704,Shipped,2021-05-30 09:21:39+00:00,,2021-05-31 21:03:39+00:00,,1,58.0,37.41,20.59
28213,22704,Shipped,2023-07-31 16:00:29+00:00,,2023-08-02 03:52:29+00:00,,1,24.25,9.55,14.7
28225,22716,Shipped,2023-10-24 18:58:07+00:00,,2023-10-25 12:49:07+00:00,,1,69.99,30.1,39.89
28227,22718,Shipped,2019-09-14 01:31:42+00:00,,2019-09-15 13:43:42+00:00,,1,12.95,5.74,7.21
28228,22719,Shipped,2024-04-20 02:04:35+00:00,,2024-04-20 02:25:35+00:00,,3,107.99,55.87,52.12
28237,22726,Shipped,2025-06-22 02:36:35+00:00,,2025-06-24 16:01:35+00:00,,2,263.1,107.88,155.22
28245,22729,Shipped,2025-08-30 04:33:02+00:00,,2025-09-01 12:10:02+00:00,,1,25.0,14.02,10.98
28250,22734,Shipped,2026-02-10 00:56:56+00:00,,2026-02-10 01:40:56+00:00,,2,22.240000000000002,12.32,9.92
28254,22738,Shipped,2025-08-06 19:00:31+00:00,,2025-08-07 23:10:31+00:00,,1,46.0,25.44,20.56
28256,22739,Shipped,2025-03-17 10:41:56+00:00,,2025-03-18 15:29:56+00:00,,1,240.0,91.92,148.08
28270,22751,Shipped,2024-02-08 00:57:05+00:00,,2024-02-08 07:15:05+00:00,,2,151.0,72.32,78.68
28271,22751,Shipped,2024-07-28 02:26:21+00:00,,2024-07-29 17:40:21+00:00,,1,51.74,22.25,29.49
28272,22753,Shipped,2025-11-22 14:40:03+00:00,,2025-11-22 17:36:03+00:00,,4,251.98,117.19,134.79
28273,22754,Shipped,2025-03-19 18:18:01+00:00,,2025-03-21 23:18:01+00:00,,3,179.97,90.05,89.92
28289,22767,Shipped,2026-02-01 05:26:33+00:00,,2026-02-02 09:53:33+00:00,,1,142.99,65.49,77.5
