order_id,user_id,status,created_at,returned_at,shipped_at,delivered_at,num_of_item
16955,13570,Complete,2026-01-01 16:47:46 UTC,,2026-01-02 07:04:46 UTC,2026-01-06 10:03:46 UTC,2
16966,13580,Complete,2023-11-11 11:20:21 UTC,,2023-11-12 10:35:21 UTC,2023-11-16 22:42:21 UTC,1
16989,13596,Complete,2024-12-06 19:05:27 UTC,,2024-12-06 20:13:27 UTC,2024-12-07 15:27:27 UTC,2
16996,13604,Complete,2025-03-21 11:11:52 UTC,,2025-03-23 02:07:52 UTC,2025-03-26 23:30:52 UTC,1
17020,13629,Complete,2024-10-31 05:54:08 UTC,,2024-11-01 03:43:08 UTC,2024-11-04 20:48:08 UTC,1
17021,13630,Complete,2023-11-10 14:43:16 UTC,,2023-11-11 08:23:16 UTC,2023-11-14 03:59:16 UTC,1
17023,13632,Complete,2025-02-11 10:10:25 UTC,,2025-02-14 07:49:25 UTC,2025-02-18 03:13:25 UTC,2
17024,13632,Complete,2024-03-18 03:44:24 UTC,,2024-03-20 20:17:24 UTC,2024-03-22 20:44:24 UTC,1
17025,13633,Complete,2025-08-26 16:31:27 UTC,,2025-08-29 05:44:27 UTC,2025-08-31 02:49:27 UTC,1
17028,13636,Complete,2024-05-23 01:21:31 UTC,,2024-05-25 18:04:31 UTC,2024-05-29 17:48:31 UTC,1
17031,13637,Complete,2024-08-23 14:24:30 UTC,,2024-08-25 04:15:30 UTC,2024-08-29 12:43:30 UTC,1
17037,13640,Complete,2025-01-03 05:10:01 UTC,,2025-01-03 13:16:01 UTC,2025-01-06 10:19:01 UTC,1
17039,13641,Complete,2022-09-29 17:36:48 UTC,,2022-09-30 07:47:48 UTC,2022-10-02 05:48:48 UTC,1
17043,13647,Complete,2025-05-15 19:41:31 UTC,,2025-05-17 07:30:31 UTC,2025-05-17 10:26:31 UTC,1
17074,13671,Complete,2026-02-13 03:44:26.929967 UTC,,2026-02-14 16:33:26.929967 UTC,2026-02-17 15:35:26.929967 UTC,4
17075,13671,Complete,2026-02-12 11:08:00.929967 UTC,,2026-02-14 12:16:00.929967 UTC,2026-02-17 03:24:00.929967 UTC,1
17077,13672,Complete,2026-01-25 06:11:55 UTC,,2026-01-25 12:03:55 UTC,2026-01-28 13:59:55 UTC,1
17084,13676,Complete,2024-04-24 03:16:13 UTC,,2024-04-25 10:45:13 UTC,2024-04-29 01:34:13 UTC,1
17092,13682,Complete,2024-10-15 09:12:10 UTC,,2024-10-16 21:06:10 UTC,2024-10-20 17:45:10 UTC,1
17098,13687,Complete,2023-12-20 14:40:47 UTC,,2023-12-21 07:28:47 UTC,2023-12-26 01:31:47 UTC,2
17106,13696,Complete,2021-01-21 14:39:58 UTC,,2021-01-22 02:58:58 UTC,2021-01-24 17:58:58 UTC,1
17111,13701,Complete,2023-07-27 08:15:47 UTC,,2023-07-28 02:58:47 UTC,2023-07-30 17:42:47 UTC,2
17112,13701,Complete,2023-06-17 12:30:54 UTC,,2023-06-18 02:22:54 UTC,2023-06-18 18:05:54 UTC,1
17113,13701,Complete,2024-01-28 18:24:46 UTC,,2024-01-30 07:53:46 UTC,2024-02-02 03:42:46 UTC,1
17119,13706,Complete,2025-06-27 21:50:18 UTC,,2025-06-30 06:22:18 UTC,2025-07-01 11:37:18 UTC,1
17120,13707,Complete,2026-01-24 21:16:36 UTC,,2026-01-27 01:10:36 UTC,2026-01-30 15:48:36 UTC,1
17138,13720,Complete,2021-06-14 12:55:37 UTC,,2021-06-15 03:01:37 UTC,2021-06-15 12:44:37 UTC,1
17140,13722,Complete,2022-04-27 03:53:17 UTC,,2022-04-28 16:24:17 UTC,2022-05-03 09:42:17 UTC,2
17141,13722,Complete,2025-06-13 14:03:54 UTC,,2025-06-14 03:50:54 UTC,2025-06-15 14:22:54 UTC,1
17146,13724,Complete,2026-01-06 19:18:31 UTC,,2026-01-09 15:42:31 UTC,2026-01-11 16:36:31 UTC,1
17160,13735,Complete,2026-01-09 14:42:34 UTC,,2026-01-10 21:08:34 UTC,2026-01-12 14:21:34 UTC,1
17167,13739,Complete,2020-05-16 12:57:26 UTC,,2020-05-17 04:29:26 UTC,2020-05-19 13:37:26 UTC,1
17169,13740,Complete,2025-03-03 11:38:00 UTC,,2025-03-05 00:36:00 UTC,2025-03-05 03:11:00 UTC,3
17187,13755,Complete,2021-08-07 12:45:28 UTC,,2021-08-08 10:58:28 UTC,2021-08-12 07:25:28 UTC,1
17188,13755,Complete,2022-03-20 05:03:24 UTC,,2022-03-22 01:17:24 UTC,2022-03-26 20:09:24 UTC,1
17191,13758,Complete,2023-11-26 11:54:21 UTC,,2023-11-29 07:20:21 UTC,2023-11-30 03:48:21 UTC,1
17198,13764,Complete,2020-08-24 04:00:44 UTC,,2020-08-26 22:09:44 UTC,2020-08-29 22:08:44 UTC,4
17213,13775,Complete,2024-02-13 01:51:06 UTC,,2024-02-14 13:34:06 UTC,2024-02-18 15:48:06 UTC,1
17225,13785,Complete,2024-04-10 23:38:34 UTC,,2024-04-13 03:04:34 UTC,2024-04-14 18:48:34 UTC,1
17242,13798,Complete,2026-02-14 12:44:02.88223 UTC,,2026-02-14 15:34:02.88223 UTC,2026-02-18 04:14:02.88223 UTC,2
17243,13799,Complete,2024-12-16 13:47:38 UTC,,2024-12-17 09:17:38 UTC,2024-12-19 11:06:38 UTC,1
17284,13832,Complete,2024-09-10 16:05:25 UTC,,2024-09-11 13:23:25 UTC,2024-09-15 03:28:25 UTC,1
17291,13837,Complete,2025-01-17 09:04:23 UTC,,2025-01-19 01:10:23 UTC,2025-01-22 18:43:23 UTC,2
17296,13840,Complete,2026-02-06 20:00:12 UTC,,2026-02-08 01:12:12 UTC,2026-02-12 16:22:12 UTC,1
17297,13840,Complete,2023-07-24 11:02:07 UTC,,2023-07-24 12:58:07 UTC,2023-07-27 17:27:07 UTC,2
17298,13840,Complete,2023-08-20 10:08:17 UTC,,2023-08-20 20:11:17 UTC,2023-08-22 10:30:17 UTC,3
17300,13841,Complete,2024-08-22 19:41:24 UTC,,2024-08-24 21:38:24 UTC,2024-08-29 20:24:24 UTC,1
17302,13842,Complete,2022-03-30 20:54:29 UTC,,2022-04-02 02:47:29 UTC,2022-04-06 05:51:29 UTC,1
17303,13843,Complete,2025-11-20 20:51:52 UTC,,2025-11-21 19:27:52 UTC,2025-11-26 16:38:52 UTC,1
17314,13852,Complete,2025-09-15 03:21:13 UTC,,2025-09-16 14:25:13 UTC,2025-09-19 14:38:13 UTC,1
17318,13857,Complete,2025-05-23 17:50:29 UTC,,2025-05-25 12:00:29 UTC,2025-05-27 17:12:29 UTC,2
17319,13858,Complete,2023-02-13 19:12:13 UTC,,2023-02-15 23:08:13 UTC,2023-02-18 11:51:13 UTC,1
17354,13881,Complete,2025-12-26 18:18:14 UTC,,2025-12-28 13:15:14 UTC,2025-12-29 04:11:14 UTC,1
17355,13882,Complete,2024-11-11 21:08:35 UTC,,2024-11-11 23:48:35 UTC,2024-11-13 06:18:35 UTC,4
17357,13884,Complete,2025-05-14 20:22:45 UTC,,2025-05-17 01:00:45 UTC,2025-05-20 09:12:45 UTC,1
17411,13928,Complete,2024-08-27 18:51:01 UTC,,2024-08-29 06:35:01 UTC,2024-08-30 05:24:01 UTC,4
17418,13933,Complete,2025-12-12 06:18:24 UTC,,2025-12-13 05:58:24 UTC,2025-12-14 21:31:24 UTC,1
17422,13937,Complete,2025-11-29 07:34:46 UTC,,2025-11-29 14:41:46 UTC,2025-12-04 00:04:46 UTC,1
17427,13942,Complete,2025-11-18 11:52:11 UTC,,2025-11-21 03:01:11 UTC,2025-11-21 22:21:11 UTC,2
17429,13944,Complete,2024-10-02 09:28:36 UTC,,2024-10-02 10:02:36 UTC,2024-10-04 14:10:36 UTC,1
17435,13949,Complete,2024-10-25 01:33:20 UTC,,2024-10-26 03:18:20 UTC,2024-10-30 20:46:20 UTC,1
17436,13950,Complete,2021-07-09 13:36:04 UTC,,2021-07-11 16:45:04 UTC,2021-07-12 16:07:04 UTC,1
17446,13957,Complete,2025-10-10 11:53:24 UTC,,2025-10-10 20:34:24 UTC,2025-10-13 04:04:24 UTC,3
17448,13959,Complete,2025-11-07 06:33:25 UTC,,2025-11-10 02:47:25 UTC,2025-11-13 00:16:25 UTC,2
17457,13967,Complete,2024-07-24 18:20:44 UTC,,2024-07-24 22:23:44 UTC,2024-07-26 17:12:44 UTC,2
17470,13977,Complete,2024-05-18 08:07:17 UTC,,2024-05-19 15:51:17 UTC,2024-05-19 21:18:17 UTC,1
17475,13980,Complete,2025-12-30 12:42:04 UTC,,2026-01-02 01:22:04 UTC,2026-01-03 18:22:04 UTC,2
17478,13981,Complete,2026-01-14 15:06:21 UTC,,2026-01-15 08:44:21 UTC,2026-01-17 05:21:21 UTC,1
17484,13984,Complete,2025-12-22 11:45:31 UTC,,2025-12-25 10:50:31 UTC,2025-12-29 00:02:31 UTC,1
17485,13985,Complete,2025-02-09 05:51:23 UTC,,2025-02-10 08:26:23 UTC,2025-02-12 10:14:23 UTC,1
17492,13990,Complete,2025-01-14 07:09:45 UTC,,2025-01-15 12:47:45 UTC,2025-01-20 07:26:45 UTC,4
17502,14000,Complete,2025-10-20 16:47:28 UTC,,2025-10-22 16:57:28 UTC,2025-10-24 13:56:28 UTC,3
17505,14003,Complete,2025-11-01 11:39:31 UTC,,2025-11-03 15:34:31 UTC,2025-11-04 11:02:31 UTC,1
17515,14011,Complete,2026-01-04 19:49:25 UTC,,2026-01-06 17:15:25 UTC,2026-01-11 14:13:25 UTC,1
17516,14012,Complete,2021-05-26 21:14:20 UTC,,2021-05-28 09:06:20 UTC,2021-05-29 04:48:20 UTC,1
17522,14014,Complete,2023-06-24 10:23:24 UTC,,2023-06-25 00:51:24 UTC,2023-06-26 15:27:24 UTC,1
17532,14021,Complete,2022-07-11 11:17:43 UTC,,2022-07-11 22:50:43 UTC,2022-07-13 20:31:43 UTC,1
17534,14022,Complete,2026-02-06 08:39:19 UTC,,2026-02-09 06:27:19 UTC,2026-02-13 05:04:19 UTC,1
17546,14030,Complete,2026-01-27 01:19:11 UTC,,2026-01-27 20:12:11 UTC,2026-01-29 15:38:11 UTC,2
17570,14052,Complete,2022-06-24 15:38:59 UTC,,2022-06-25 16:56:59 UTC,2022-06-28 06:14:59 UTC,1
17576,14059,Complete,2023-04-19 12:45:07 UTC,,2023-04-19 21:41:07 UTC,2023-04-21 19:09:07 UTC,4
17587,14071,Complete,2024-05-25 20:48:14 UTC,,2024-05-28 07:04:14 UTC,2024-05-29 18:32:14 UTC,1
17590,14073,Complete,2026-02-04 18:10:45 UTC,,2026-02-04 18:57:45 UTC,2026-02-05 05:30:45 UTC,1
17595,14081,Complete,2023-11-03 01:59:40 UTC,,2023-11-05 15:53:40 UTC,2023-11-10 15:14:40 UTC,1
17596,14082,Complete,2026-01-24 10:15:54 UTC,,2026-01-25 05:02:54 UTC,2026-01-29 05:52:54 UTC,1
17606,14091,Complete,2026-02-10 15:32:42 UTC,,2026-02-11 15:20:42 UTC,2026-02-13 07:42:42 UTC,1
17609,14093,Complete,2023-07-16 08:55:20 UTC,,2023-07-16 13:14:20 UTC,2023-07-19 22:10:20 UTC,1
17630,14110,Complete,2023-10-10 12:22:22 UTC,,2023-10-13 03:49:22 UTC,2023-10-17 05:38:22 UTC,1
17656,14132,Complete,2025-06-23 14:15:54 UTC,,2025-06-24 18:51:54 UTC,2025-06-27 04:49:54 UTC,1
17665,14136,Complete,2025-10-28 14:09:44 UTC,,2025-10-31 07:39:44 UTC,2025-11-04 04:48:44 UTC,1
17666,14136,Complete,2022-08-08 15:48:33 UTC,,2022-08-11 11:18:33 UTC,2022-08-12 05:02:33 UTC,1
17675,14144,Complete,2025-01-16 13:43:59 UTC,,2025-01-16 16:48:59 UTC,2025-01-20 21:43:59 UTC,1
17679,14146,Complete,2025-12-19 19:28:53 UTC,,2025-12-20 17:47:53 UTC,2025-12-25 15:09:53 UTC,2
17682,14146,Complete,2024-02-19 03:56:16 UTC,,2024-02-21 04:51:16 UTC,2024-02-25 20:13:16 UTC,1
17684,14148,Complete,2025-11-04 08:15:33 UTC,,2025-11-07 01:26:33 UTC,2025-11-09 04:45:33 UTC,1
17690,14152,Complete,2025-11-05 14:22:54 UTC,,2025-11-07 20:04:54 UTC,2025-11-11 16:48:54 UTC,1
17700,14161,Complete,2023-01-20 13:21:02 UTC,,2023-01-20 23:45:02 UTC,2023-01-24 13:25:02 UTC,1
17717,14178,Complete,2026-02-11 09:19:52 UTC,,2026-02-13 21:59:52 UTC,2026-02-14 14:58:52 UTC,1
17739,14194,Complete,2022-12-07 19:53:30 UTC,,2022-12-08 10:44:30 UTC,2022-12-10 03:36:30 UTC,1
17741,14195,Complete,2025-09-22 10:31:16 UTC,,2025-09-25 00:27:16 UTC,2025-09-25 02:12:16 UTC,1
17753,14206,Complete,2024-04-07 18:19:56 UTC,,2024-04-08 09:06:56 UTC,2024-04-11 08:35:56 UTC,1
17774,14222,Complete,2025-03-07 13:31:55 UTC,,2025-03-10 13:28:55 UTC,2025-03-12 16:49:55 UTC,1
17809,14256,Complete,2026-02-14 21:30:38.914736 UTC,,2026-02-17 11:31:38.914736 UTC,2026-02-18 02:32:38.914736 UTC,2
17810,14257,Complete,2024-10-01 15:03:18 UTC,,2024-10-03 06:20:18 UTC,2024-10-06 20:03:18 UTC,1
17816,14265,Complete,2026-01-12 12:01:54 UTC,,2026-01-14 14:56:54 UTC,2026-01-18 09:11:54 UTC,1
17817,14265,Complete,2025-12-22 04:29:55 UTC,,2025-12-23 15:01:55 UTC,2025-12-26 09:50:55 UTC,3
17824,14273,Complete,2024-09-01 20:24:04 UTC,,2024-09-03 11:18:04 UTC,2024-09-07 04:48:04 UTC,2
17830,14277,Complete,2024-12-25 20:39:15 UTC,,2024-12-28 18:44:15 UTC,2025-01-01 16:51:15 UTC,1
17832,14278,Complete,2024-01-28 18:22:20 UTC,,2024-01-29 17:20:20 UTC,2024-01-30 22:12:20 UTC,1
17846,14285,Complete,2023-08-21 15:24:34 UTC,,2023-08-24 00:18:34 UTC,2023-08-24 17:36:34 UTC,1
17853,14290,Complete,2021-05-16 12:01:47 UTC,,2021-05-18 17:24:47 UTC,2021-05-22 07:09:47 UTC,2
17854,14291,Complete,2025-12-26 15:30:31 UTC,,2025-12-28 08:50:31 UTC,2025-12-29 11:26:31 UTC,1
17867,14301,Complete,2026-01-19 13:55:21 UTC,,2026-01-22 07:41:21 UTC,2026-01-23 10:12:21 UTC,1
17881,14313,Complete,2020-05-22 22:39:42 UTC,,2020-05-24 15:36:42 UTC,2020-05-25 05:21:42 UTC,1
17892,14323,Complete,2025-12-02 18:02:04 UTC,,2025-12-05 10:33:04 UTC,2025-12-05 12:39:04 UTC,1
17894,14325,Complete,2025-01-31 01:36:03 UTC,,2025-01-31 02:31:03 UTC,2025-02-04 16:26:03 UTC,1
17907,14336,Complete,2023-08-31 09:16:02 UTC,,2023-08-31 10:41:02 UTC,2023-09-03 12:33:02 UTC,1
17918,14342,Complete,2025-10-02 06:57:17 UTC,,2025-10-02 20:30:17 UTC,2025-10-04 11:33:17 UTC,1
17922,14346,Complete,2024-01-26 18:44:04 UTC,,2024-01-27 16:26:04 UTC,2024-01-29 20:39:04 UTC,1
17926,14348,Complete,2025-04-05 17:02:30 UTC,,2025-04-07 15:13:30 UTC,2025-04-11 00:03:30 UTC,1
17928,14349,Complete,2025-03-09 16:06:46 UTC,,2025-03-12 10:54:46 UTC,2025-03-17 08:14:46 UTC,1
17940,14366,Complete,2025-08-07 14:45:51 UTC,,2025-08-08 04:36:51 UTC,2025-08-09 10:33:51 UTC,4
17941,14370,Complete,2025-10-19 01:51:29 UTC,,2025-10-21 03:03:29 UTC,2025-10-24 17:24:29 UTC,2
17957,14391,Complete,2023-06-28 03:21:48 UTC,,2023-06-28 21:15:48 UTC,2023-07-03 00:58:48 UTC,1
17971,14401,Complete,2021-07-14 14:51:05 UTC,,2021-07-16 05:30:05 UTC,2021-07-17 04:19:05 UTC,2
17973,14401,Complete,2021-07-21 10:46:44 UTC,,2021-07-23 08:35:44 UTC,2021-07-25 08:46:44 UTC,2
17993,14416,Complete,2025-12-13 19:29:27 UTC,,2025-12-15 13:06:27 UTC,2025-12-19 17:13:27 UTC,3
17994,14417,Complete,2025-07-24 02:35:36 UTC,,2025-07-26 03:22:36 UTC,2025-07-28 13:03:36 UTC,2
17997,14417,Complete,2024-11-26 12:18:40 UTC,,2024-11-27 22:35:40 UTC,2024-12-02 18:14:40 UTC,1
18011,14431,Complete,2024-04-04 03:30:01 UTC,,2024-04-04 08:50:01 UTC,2024-04-05 13:26:01 UTC,4
18014,14435,Complete,2024-11-03 15:40:14 UTC,,2024-11-03 19:46:14 UTC,2024-11-05 02:36:14 UTC,1
18025,14440,Complete,2022-05-28 17:13:04 UTC,,2022-05-31 06:06:04 UTC,2022-06-02 09:46:04 UTC,1
18026,14440,Complete,2024-05-15 02:46:15 UTC,,2024-05-17 09:36:15 UTC,2024-05-21 07:36:15 UTC,1
18040,14456,Complete,2022-10-22 19:09:47 UTC,,2022-10-23 23:41:47 UTC,2022-10-24 20:54:47 UTC,3
18064,14478,Complete,2025-10-20 09:13:42 UTC,,2025-10-22 22:25:42 UTC,2025-10-23 08:48:42 UTC,2
18073,14484,Complete,2024-09-28 21:10:52 UTC,,2024-09-30 18:00:52 UTC,2024-10-02 19:45:52 UTC,2
18078,14488,Complete,2026-01-30 00:39:46 UTC,,2026-01-31 10:03:46 UTC,2026-02-03 13:40:46 UTC,1
18092,14496,Complete,2025-08-05 09:31:14 UTC,,2025-08-08 05:42:14 UTC,2025-08-11 01:35:14 UTC,1
18113,14507,Complete,2020-08-06 03:59:31 UTC,,2020-08-06 08:01:31 UTC,2020-08-09 04:25:31 UTC,1
18126,14523,Complete,2025-10-25 04:34:19 UTC,,2025-10-26 02:49:19 UTC,2025-10-30 11:58:19 UTC,2
18135,14530,Complete,2025-04-26 15:53:23 UTC,,2025-04-27 10:06:23 UTC,2025-05-01 03:29:23 UTC,1
18145,14537,Complete,2026-01-22 04:13:29 UTC,,2026-01-24 06:48:29 UTC,2026-01-27 13:06:29 UTC,1
18170,14555,Complete,2026-02-14 22:28:24.492655 UTC,,2026-02-15 21:51:24.492655 UTC,2026-02-19 03:28:24.492655 UTC,1
18172,14557,Complete,2025-10-13 23:42:27 UTC,,2025-10-15 12:18:27 UTC,2025-10-18 20:53:27 UTC,1
18205,14579,Complete,2025-11-16 06:33:11 UTC,,2025-11-17 21:39:11 UTC,2025-11-21 08:27:11 UTC,3
18218,14587,Complete,2024-09-08 16:15:32 UTC,,2024-09-11 13:14:32 UTC,2024-09-16 05:17:32 UTC,1
18231,14601,Complete,2022-11-17 05:20:45 UTC,,2022-11-18 22:40:45 UTC,2022-11-22 13:29:45 UTC,1
18253,14621,Complete,2025-09-30 13:48:25 UTC,,2025-10-03 07:16:25 UTC,2025-10-04 17:07:25 UTC,1
18254,14622,Complete,2025-11-26 05:05:48 UTC,,2025-11-27 06:16:48 UTC,2025-11-28 22:32:48 UTC,1
18255,14623,Complete,2024-07-26 06:42:59 UTC,,2024-07-26 20:14:59 UTC,2024-07-27 16:40:59 UTC,1
18291,14653,Complete,2025-01-17 11:46:00 UTC,,2025-01-19 10:51:00 UTC,2025-01-21 13:58:00 UTC,1
18292,14655,Complete,2025-03-15 00:33:21 UTC,,2025-03-15 19:28:21 UTC,2025-03-17 21:56:21 UTC,2
18298,14659,Complete,2025-12-21 02:58:28 UTC,,2025-12-23 06:46:28 UTC,2025-12-26 16:44:28 UTC,1
18299,14661,Complete,2022-08-15 05:59:33 UTC,,2022-08-16 04:16:33 UTC,2022-08-18 21:55:33 UTC,2
18300,14661,Complete,2025-11-25 02:20:04 UTC,,2025-11-25 07:26:04 UTC,2025-11-28 05:47:04 UTC,1
18301,14661,Complete,2023-10-07 16:43:36 UTC,,2023-10-09 11:08:36 UTC,2023-10-09 12:13:36 UTC,1
18309,14667,Complete,2024-03-18 22:12:10 UTC,,2024-03-20 16:41:10 UTC,2024-03-24 03:56:10 UTC,1
18318,14677,Complete,2024-11-10 13:24:20 UTC,,2024-11-11 06:58:20 UTC,2024-11-14 04:22:20 UTC,1
18329,14688,Complete,2024-12-18 21:00:36 UTC,,2024-12-21 05:36:36 UTC,2024-12-22 20:44:36 UTC,1
18330,14688,Complete,2025-03-19 00:57:41 UTC,,2025-03-21 16:04:41 UTC,2025-03-23 09:27:41 UTC,1
18333,14689,Complete,2022-06-15 01:29:56 UTC,,2022-06-15 14:11:56 UTC,2022-06-18 20:32:56 UTC,2
18334,14690,Complete,2023-07-06 05:51:05 UTC,,2023-07-08 23:37:05 UTC,2023-07-13 22:20:05 UTC,1
18342,14698,Complete,2025-04-27 20:50:11 UTC,,2025-04-29 17:53:11 UTC,2025-05-04 13:18:11 UTC,2
18349,14702,Complete,2025-12-24 03:38:22 UTC,,2025-12-26 03:39:22 UTC,2025-12-26 13:30:22 UTC,1
18350,14702,Complete,2025-01-11 05:52:40 UTC,,2025-01-13 19:24:40 UTC,2025-01-15 12:12:40 UTC,2
18351,14702,Complete,2025-07-29 08:22:26 UTC,,2025-07-29 10:06:26 UTC,2025-08-02 13:44:26 UTC,1
18356,14710,Complete,2023-10-21 16:01:51 UTC,,2023-10-22 19:13:51 UTC,2023-10-26 08:31:51 UTC,1
18364,14718,Complete,2022-07-12 21:43:27 UTC,,2022-07-13 05:12:27 UTC,2022-07-16 16:53:27 UTC,1
18365,14719,Complete,2021-04-23 16:04:16 UTC,,2021-04-25 09:11:16 UTC,2021-04-26 13:13:16 UTC,1
18369,14721,Complete,2020-05-07 17:22:16 UTC,,2020-05-10 16:26:16 UTC,2020-05-11 16:28:16 UTC,3
18397,14746,Complete,2023-12-09 00:58:35 UTC,,2023-12-09 04:56:35 UTC,2023-12-12 06:46:35 UTC,1
18398,14746,Complete,2024-07-11 19:41:07 UTC,,2024-07-14 03:20:07 UTC,2024-07-17 06:17:07 UTC,1
18412,14755,Complete,2026-02-09 12:48:29 UTC,,2026-02-10 08:46:29 UTC,2026-02-14 18:51:29 UTC,1
18413,14756,Complete,2025-01-25 01:48:38 UTC,,2025-01-26 18:57:38 UTC,2025-01-28 03:24:38 UTC,1
18415,14757,Complete,2024-05-27 14:22:00 UTC,,2024-05-30 13:11:00 UTC,2024-05-31 05:02:00 UTC,1
18417,14757,Complete,2025-05-11 23:26:49 UTC,,2025-05-14 13:32:49 UTC,2025-05-16 09:19:49 UTC,2
18418,14758,Complete,2025-03-02 06:44:49 UTC,,2025-03-04 15:39:49 UTC,2025-03-08 10:27:49 UTC,1
18421,14759,Complete,2023-01-28 06:42:12 UTC,,2023-01-28 10:01:12 UTC,2023-02-01 22:02:12 UTC,1
18422,14759,Complete,2025-09-09 23:53:47 UTC,,2025-09-11 19:00:47 UTC,2025-09-14 10:27:47 UTC,1
18423,14761,Complete,2023-04-12 02:42:54 UTC,,2023-04-14 15:25:54 UTC,2023-04-18 18:32:54 UTC,1
18433,14768,Complete,2021-12-08 14:54:44 UTC,,2021-12-09 14:03:44 UTC,2021-12-11 09:14:44 UTC,1
18438,14770,Complete,2025-02-12 14:28:44 UTC,,2025-02-14 16:56:44 UTC,2025-02-18 14:30:44 UTC,1
18448,14777,Complete,2026-02-05 07:09:39 UTC,,2026-02-05 21:03:39 UTC,2026-02-06 11:56:39 UTC,1
18454,14781,Complete,2025-06-15 22:45:20 UTC,,2025-06-18 22:13:20 UTC,2025-06-23 06:24:20 UTC,1
18456,14781,Complete,2026-02-07 18:25:30 UTC,,2026-02-10 04:39:30 UTC,2026-02-11 22:10:30 UTC,1
18460,14784,Complete,2024-12-28 15:37:49 UTC,,2024-12-28 16:22:49 UTC,2025-01-01 22:24:49 UTC,1
18461,14785,Complete,2023-11-27 17:43:44 UTC,,2023-11-27 20:44:44 UTC,2023-11-28 06:00:44 UTC,1
18466,14789,Complete,2026-01-02 11:32:23 UTC,,2026-01-04 10:23:23 UTC,2026-01-06 05:16:23 UTC,1
18467,14789,Complete,2025-10-23 18:18:54 UTC,,2025-10-25 04:09:54 UTC,2025-10-28 05:42:54 UTC,1
18471,14790,Complete,2024-08-07 22:52:52 UTC,,2024-08-10 22:15:52 UTC,2024-08-15 17:56:52 UTC,1
18492,14807,Complete,2023-11-01 12:34:50 UTC,,2023-11-04 10:20:50 UTC,2023-11-08 01:17:50 UTC,1
18498,14812,Complete,2024-06-11 11:39:12 UTC,,2024-06-11 19:06:12 UTC,2024-06-16 10:36:12 UTC,2
18499,14812,Complete,2024-12-31 12:32:56 UTC,,2025-01-02 05:02:56 UTC,2025-01-05 10:57:56 UTC,1
18505,14815,Complete,2024-09-03 09:34:12 UTC,,2024-09-05 23:45:12 UTC,2024-09-09 10:54:12 UTC,1
18530,14835,Complete,2023-12-23 23:07:37 UTC,,2023-12-24 00:56:37 UTC,2023-12-24 09:57:37 UTC,1
18531,14835,Complete,2024-11-19 16:36:37 UTC,,2024-11-20 16:58:37 UTC,2024-11-24 03:07:37 UTC,1
18532,14835,Complete,2024-04-17 09:30:53 UTC,,2024-04-18 12:29:53 UTC,2024-04-18 17:41:53 UTC,1
18543,14845,Complete,2025-06-20 18:15:20 UTC,,2025-06-23 10:13:20 UTC,2025-06-28 04:28:20 UTC,1
18563,14862,Complete,2023-10-20 11:34:27 UTC,,2023-10-21 02:45:27 UTC,2023-10-22 04:01:27 UTC,2
18569,14866,Complete,2024-08-17 20:10:06 UTC,,2024-08-18 10:36:06 UTC,2024-08-20 10:51:06 UTC,1
18581,14880,Complete,2025-04-19 23:01:16 UTC,,2025-04-22 03:50:16 UTC,2025-04-26 09:39:16 UTC,1
18590,14888,Complete,2024-07-13 20:25:34 UTC,,2024-07-14 23:41:34 UTC,2024-07-15 07:24:34 UTC,1
18591,14889,Complete,2025-01-11 03:59:44 UTC,,2025-01-12 00:02:44 UTC,2025-01-15 01:18:44 UTC,1
18596,14892,Complete,2024-02-03 21:42:24 UTC,,2024-02-04 05:29:24 UTC,2024-02-06 20:10:24 UTC,1
18603,14900,Complete,2025-10-11 16:24:08 UTC,,2025-10-12 16:56:08 UTC,2025-10-13 00:35:08 UTC,3
18609,14907,Complete,2025-08-18 00:40:05 UTC,,2025-08-19 07:32:05 UTC,2025-08-23 21:22:05 UTC,1
18611,14909,Complete,2025-09-15 23:10:12 UTC,,2025-09-16 06:25:12 UTC,2025-09-17 12:36:12 UTC,1
18616,14914,Complete,2025-12-10 00:52:05 UTC,,2025-12-11 10:25:05 UTC,2025-12-14 02:45:05 UTC,1
18617,14916,Complete,2022-01-24 06:07:00 UTC,,2022-01-27 04:42:00 UTC,2022-01-29 15:04:00 UTC,1
18641,14937,Complete,2025-04-26 16:06:35 UTC,,2025-04-27 22:21:35 UTC,2025-05-02 09:04:35 UTC,1
18675,14964,Complete,2022-07-28 20:32:39 UTC,,2022-07-29 09:15:39 UTC,2022-08-02 07:26:39 UTC,1
18677,14966,Complete,2025-11-30 05:19:10 UTC,,2025-12-03 03:53:10 UTC,2025-12-07 20:07:10 UTC,1
18680,14969,Complete,2025-02-11 21:18:53 UTC,,2025-02-12 01:08:53 UTC,2025-02-14 23:10:53 UTC,3
18708,14984,Complete,2021-10-21 13:54:39 UTC,,2021-10-23 09:34:39 UTC,2021-10-26 19:28:39 UTC,1
18743,15018,Complete,2026-01-26 17:37:06 UTC,,2026-01-29 14:18:06 UTC,2026-02-02 07:36:06 UTC,2
18744,15019,Complete,2024-06-26 08:51:56 UTC,,2024-06-28 23:54:56 UTC,2024-07-01 13:54:56 UTC,2
18747,15019,Complete,2026-01-11 23:35:02 UTC,,2026-01-14 22:34:02 UTC,2026-01-19 18:29:02 UTC,1
